-7,11,2,-47,41,2,-1,-6
9,1,-58,-128,-82,-17,-5,-3
-13,-33,16,99,-42,-12,-4,1
-6,6,-42,87,47,6,3,6
11,0,44,-70,-63,-15,-7,-9
-11,-24,2,76,78,23,6,1
3,16,1,-109,-67,-5,1,-2
-7,26,41,-88,-85,-47,-13,-4
-15,0,-25,-13,127,40,11,-1
13,26,17,-116,-128,-34,-7,-3
0,-8,-34,123,127,54,19,8
14,14,2,-127,34,22,0,-9
14,-2,45,-63,-119,-40,-12,7
-24,-23,-4,-84,4,-6,-6,-12
8,91,86,-128,-79,-26,-7,9
4,-9,-96,-37,30,2,4,1
-27,-62,6,-41,-99,-7,-12,-16
-1,37,-35,-126,-46,6,-3,-2
4,-38,51,-97,-98,-21,-9,-4
8,23,88,55,-20,7,8,13
6,-46,-28,8,42,9,3,-2
0,11,-45,-66,57,11,6,3
-9,0,-49,-81,-35,-11,-10,-8
2,-1,49,-101,-102,-19,-4,-7
2,26,-37,-8,17,16,7,17
0,21,27,-16,-11,-6,1,0
-2,-38,-109,127,110,25,9,12
-8,-24,15,-119,-58,-8,-17,-62
3,0,-30,-33,-21,-5,0,-1
-3,-5,-47,60,80,20,5,3
-9,-14,81,-40,25,-10,-6,-10
0,-18,-32,-48,36,8,9,23
-5,29,35,-35,-47,-17,-7,-7
8,-2,23,-127,-48,-5,-2,-8
2,-1,-29,-51,-16,-3,-2,10
-2,-17,-9,-50,8,3,-2,6
0,19,59,30,21,5,3,-4
1,-1,1,113,66,15,8,15
-2,15,11,6,1,-1,-4,-11
-5,1,60,-60,-5,-2,-5,-2
6,6,-11,5,-30,-6,-1,2
3,0,30,48,-3,-2,0,0
-4,-4,-49,24,42,9,0,-7
4,-1,-6,21,-6,-3,-2,0
-3,2,9,38,17,4,3,8
-3,-15,-16,28,2,4,1,-2
-2,-10,-12,-28,-42,-17,-7,-9
1,3,-2,26,-5,-3,0,11
-3,-6,-21,3,12,4,-1,-6
-1,-6,15,-29,-16,-9,-6,-5
2,-12,-2,-21,-16,0,1,-3
0,12,4,35,14,4,0,11
-18,-8,-12,14,19,-5,-6,-26
16,-8,22,-22,-14,-9,-33,0
46,2,2,7,-1,-6,34,15
-80,-14,-18,19,5,-25,-102,-51
80,5,27,10,10,34,106,25
-15,0,76,1,-2,0,-25,10
-92,-15,-86,-9,-11,-14,-48,-27
62,8,-12,2,2,-3,-12,50
-66,-4,66,35,19,-3,-103,-19
63,-36,63,-68,-48,-28,37,-73
12,23,-28,14,13,-92,22,-2
-94,-30,22,-8,-5,94,104,55
75,31,58,31,2,-100,-95,-33
72,2,-93,4,6,115,124,22
-89,-14,59,-8,0,29,54,-43
13,11,19,-2,-20,-65,24,-106
-18,-13,34,1,8,-12,-41,45
-56,4,25,-8,-14,-61,-69,24
87,15,64,-23,-21,-29,-99,21
30,4,58,25,31,61,75,22
-20,-9,45,7,14,33,-20,-9
-21,1,-82,-20,18,0,-16,-15
13,6,67,27,-5,3,-92,24
18,17,60,10,-4,-25,-91,3
20,-34,-123,-32,-19,22,112,16
-97,-9,27,-24,-9,-14,7,8
8,22,-10,8,12,21,-61,-1
9,-1,-29,21,20,9,-14,14
1,9,-87,-19,-26,-30,-38,-18
-37,4,106,45,9,21,-6,3
-52,-30,-92,-74,-19,-77,-19,-26
18,-1,-22,6,10,66,82,18
-29,0,-34,3,1,27,-27,12
26,7,-75,12,13,6,-26,-10
6,8,-37,12,0,6,14,11
0,-10,-47,-1,-3,-3,4,-2
-11,-1,20,-8,-4,-19,-31,-9
14,-1,5,-22,-27,-56,-115,17
-5,-22,-34,11,4,69,127,-10
12,7,-29,20,11,-11,-44,1
5,7,89,62,8,3,-4,-2
-6,-2,38,-53,-20,-20,-27,-10
19,6,76,35,9,13,-2,9
-3,-12,-85,-27,-11,-64,-74,-15
-2,14,40,26,12,53,86,19
0,0,-57,20,9,12,8,2
19,-5,17,0,8,18,8,-3
13,12,31,10,-4,-38,-22,5
-18,-20,-107,-27,-14,-25,-39,-10
-4,29,80,83,12,28,103,-3
19,-17,-39,-72,-6,17,23,6
-12,26,101,75,20,-4,-28,-4
-11,-31,-99,30,-35,-14,-5,-12
11,8,28,56,21,16,26,6
-5,-4,-95,47,-10,-12,-15,0
2,-4,122,52,10,-6,24,-9
-2,3,-26,-41,6,-31,-14,-11
2,-18,-44,-56,-16,21,51,5
1,6,13,73,-5,1,-8,0
-4,-11,37,9,16,4,-18,-3
-5,3,-25,24,34,-1,-8,-5
4,-12,-38,-61,-16,-23,-46,-7
7,15,87,65,20,18,6,4
-8,-24,-47,-78,-95,-20,9,-2
-8,12,46,114,48,12,6,-3
-2,11,124,-99,34,11,-6,-9
8,11,80,-28,-5,-3,-51,6
-5,18,-92,-87,4,41,71,7
-15,-31,-43,6,-52,-19,-7,-11
-3,-6,-59,-1,-66,-27,-13,-5
7,0,45,77,58,23,3,7
7,15,112,42,61,13,-12,1
-8,-47,8,-128,-61,-9,7,-4
11,23,-51,-30,-10,-6,0,5
-24,-32,-128,-42,9,-5,-17,-17
16,32,74,104,14,7,10,10
8,37,87,-114,38,23,19,7
-12,-74,51,65,-36,-38,-28,-11
6,25,48,44,-37,-5,20,3
7,-17,66,83,46,14,-11,3
-10,-5,-35,16,6,0,-6,-6
2,4,-34,-91,18,-12,-66,4
11,3,55,47,20,27,61,3
-3,3,-33,-45,-69,-16,-12,-8
-25,-73,89,59,-23,-10,-9,-12
14,22,24,127,40,-1,10,10
-5,-11,-103,9,4,3,-11,2
-19,-64,-103,-128,-66,-39,-22,-17
12,13,62,19,-27,7,14,8
-6,-1,-18,25,-1,0,-3,-6
-7,22,2,-18,13,-4,-16,-4
1,-1,-11,-26,-19,-1,7,3
9,20,-46,18,32,8,2,7
6,45,91,110,-1,-2,11,-2
-17,-37,120,-86,-42,-18,-16,-14
0,9,-25,39,18,5,-2,1
2,18,40,54,-5,0,4,-1
4,-13,52,8,-49,-8,3,3
-3,-3,-58,-81,26,9,0,-1
-6,0,22,10,25,-8,-15,-6
9,41,107,9,20,12,5,6
-5,-17,-32,31,10,3,6,-4
-1,-1,18,18,-27,-12,-20,3
0,-16,-64,46,23,9,29,-6
12,7,-64,67,5,5,8,9
5,-15,44,61,20,11,5,4
-20,1,-54,-22,-20,-15,-14,-15
3,17,73,69,19,-1,-10,2
5,12,38,11,-3,0,4,3
-2,-13,-21,-23,1,-2,0,-3
15,20,39,16,-3,0,5,7
-7,-6,-23,-8,-1,-1,-3,-3
-5,-1,-33,-59,-20,-5,-2,-5
4,31,66,37,17,8,2,3
0,-10,-49,-55,-34,-6,2,-1
-14,-16,30,-83,-3,-8,-11,-7
0,-7,15,-24,-3,-5,-9,-2
2,9,-48,7,6,1,9,-1
-5,-18,53,-52,-18,1,7,0
-10,-31,-97,27,-46,-23,-18,-5
-3,11,-24,-75,17,4,-1,1
2,2,20,67,10,9,4,1
-7,-5,13,-23,-2,-9,-17,4
0,1,-24,35,4,3,-6,-21
-2,-17,-84,1,6,3,3,24
7,-2,-64,6,8,1,-27,-21
2,-15,7,-30,-4,2,26,4
2,0,-2,46,11,0,-19,4
-7,-9,17,18,-25,-6,6,-4
-10,-17,-96,-96,-9,-2,5,-1
1,-9,-14,28,2,-2,-24,5
10,17,46,59,25,5,14,19
12,42,120,93,27,8,24,-13
-32,-59,-72,-91,-57,-26,-16,-8
19,32,88,101,17,7,6,-6
1,-4,3,33,-8,-3,3,4
7,2,27,31,12,8,-5,9
0,27,31,-22,1,-9,-1,-3
-12,-4,-18,-19,-1,-2,4,-1
10,-17,-6,-31,1,11,0,-8
-12,-7,-11,-41,-14,-8,-15,-24
15,9,18,15,8,1,-12,20
-14,6,-29,41,-8,-4,-3,-19
-31,-4,16,-29,-13,-6,9,18
98,-10,-32,-13,-4,-7,-10,-14
-41,27,87,42,19,8,10,7
23,18,63,45,9,-5,-17,-8
-23,5,1,-60,-15,1,12,-10
-2,-15,-27,-15,-6,-3,2,29
10,-1,25,-19,12,10,9,-5
-16,-13,-45,-37,-10,-9,-13,-33
10,1,39,12,-1,-1,-3,-3
-52,-3,2,-12,-1,2,1,-18
52,6,-7,5,3,2,4,19
5,14,-14,22,6,5,8,15
-34,-31,-4,-14,-12,-9,-15,-20
-47,5,17,-10,-4,-5,-2,13
13,-7,-35,-9,1,-2,-5,32
25,0,1,15,13,9,12,6
45,10,-16,-9,-5,-3,-3,27
-61,-10,-13,-2,-4,-5,-10,-26
13,-9,4,-21,-4,2,17,20
40,21,21,1,-6,-6,-7,-10
21,3,-6,-6,1,-1,-6,7
-17,6,-12,3,-2,-3,4,-8
-33,-10,5,16,2,4,7,-46
28,-32,14,-4,2,-1,2,22
-2,10,-28,1,-7,-5,-5,27
33,-4,10,-4,-3,-1,-10,0
-10,13,-11,10,2,-4,-7,-15
-9,-12,49,18,7,4,5,2
-17,-12,-63,-16,-20,-13,-12,-21
-3,4,-18,-15,-3,4,8,10
27,3,-17,-6,1,0,-5,-4
39,22,6,6,5,6,1,-17
10,3,6,-3,3,1,8,49
-71,-13,15,-3,-8,-6,-11,-67
-29,-10,11,5,-1,1,3,-39
36,-16,-14,-5,-8,-10,-13,24
-1,20,9,0,4,6,14,-4
-22,7,-24,-7,-13,-13,-42,5
38,26,19,-6,2,0,13,15
-59,-18,-21,-5,-2,0,4,6
-24,-10,3,-1,4,0,-4,-28
18,-24,-6,3,1,2,6,22
-17,1,-3,-10,-6,-6,-13,-7
-46,14,-12,7,-7,-2,-4,-6
21,22,7,6,7,-1,1,-13
19,-9,-7,-1,-2,1,8,22
11,0,9,1,-4,2,-8,-11
-20,-47,-29,-14,-4,-3,6,-8
22,-16,-18,7,1,1,-5,-2
33,29,47,19,-4,-8,4,26
15,15,4,-5,-1,-2,-3,9
-4,-2,-31,3,-1,1,-4,-11
-31,30,44,-3,-1,2,-4,-21
-16,-10,-26,-9,0,0,0,-5
-6,-36,-8,1,-4,-3,0,25
-35,-2,7,-3,0,0,4,-4
19,-10,1,-9,1,2,3,-2
-6,37,0,5,1,-1,2,6
-69,-69,-2,-7,0,-2,-9,-25
-41,-17,-10,-6,-6,-5,-7,9
52,0,1,-3,-5,-3,-9,54
40,32,-7,-2,-1,-1,26,-55
36,-25,-9,-8,-2,-5,-8,-1
-7,9,-7,-3,1,5,2,-13
-38,4,6,3,-1,6,-1,-31
45,-6,5,2,5,2,0,28
0,7,-11,-8,-10,-8,-8,7
-13,-3,6,7,2,2,1,-14
-5,-2,25,0,0,-3,-2,5
-7,-15,-36,-20,-1,4,-1,9
26,14,-3,-2,-3,-4,5,-17
12,3,5,3,1,-2,-5,85
-18,-14,-20,-7,-5,-4,-1,-42
-14,-20,6,3,0,-2,-7,-19
-25,13,2,-2,-2,-2,-4,-10
14,11,3,1,-2,-2,3,-23
25,7,-5,-5,-1,0,15,63
25,7,1,3,3,6,1,0
-62,-36,-9,-5,-3,-8,-12,25
7,3,-3,3,-3,-3,-17,-46
-3,19,-5,-3,-2,-4,4,53
-27,-9,-1,2,1,-4,-28,-85
46,34,3,2,3,10,29,119
-88,-21,-7,-9,-5,-4,-4,-61
76,4,-6,0,-1,-4,-26,51
-60,-39,-8,-3,-7,-7,8,46
-57,-5,8,4,4,-2,-27,-128
16,13,10,1,-1,-3,-4,94
-11,7,-1,-2,-2,1,5,-7
-46,-12,-2,0,3,9,36,-8
53,0,-13,-3,0,1,-1,33
11,-3,9,-3,-2,-1,9,18
-45,-30,-3,-4,-6,-6,-11,-42
96,14,7,3,6,17,51,68
-36,26,-9,-4,-5,-2,-15,70
-25,-48,-9,-8,-8,-25,-55,-113
-30,4,-1,7,-1,-14,-29,70
31,0,4,-1,-4,-6,-17,-41
8,10,3,0,-1,6,27,9
20,27,-4,-5,-1,13,61,69
-28,-13,-3,-6,0,7,6,1
5,19,7,3,-6,-15,-35,0
12,-15,13,9,7,6,60,64
-8,-14,-12,-3,5,8,-46,-100
13,3,-2,-3,-8,-9,-27,-118
33,6,2,3,9,27,76,127
16,10,4,-3,-11,-40,-107,-65
-62,4,4,5,2,6,24,29
10,-20,-14,-13,-7,-14,-55,108
-19,9,6,3,-2,-7,-3,-30
7,-4,-9,-6,-5,5,42,1
73,9,-2,5,3,-11,-22,61
-82,-30,-7,5,13,39,71,90
37,29,3,-6,-3,-10,-61,-15
-40,-36,7,1,-8,-22,-27,-69
111,-5,3,7,8,15,20,1
-67,-21,-15,-11,-13,-9,17,28
53,29,-9,-6,-3,6,50,73
-58,-32,-9,-7,2,37,71,48
-18,34,1,-6,-16,-52,-78,-94
98,8,23,15,-7,-41,-34,7
52,-63,-7,3,11,23,42,86
66,-29,-10,-15,-20,-40,-31,-84
-71,17,-20,-8,-2,22,78,127
80,93,34,7,10,25,54,81
6,-14,21,13,18,30,46,30
76,65,28,20,16,-4,-84,75
-75,-70,-8,7,9,44,77,127
-30,26,-15,-18,0,-35,-10,-79
42,109,19,6,-12,-32,-37,127
-125,-56,-28,-2,7,19,-32,-99
-86,124,51,19,8,12,6,37
100,-110,7,-15,-7,12,7,-128
-128,-62,-50,-18,-24,-27,-45,-28
-45,80,17,3,2,-1,25,40
70,-13,-23,-9,-5,-22,-40,-17
13,45,11,9,-5,15,35,36
84,-128,-5,-38,-47,-15,-77,27
-54,75,8,38,76,-47,-114,111
-47,-6,-1,-33,-5,4,89,115
34,20,-8,11,-3,8,33,-8
-47,5,22,-45,-58,-1,56,-87
-53,-32,-14,59,-23,7,10,-55
79,-89,-25,-54,34,9,-7,-23
-125,-12,-22,15,39,4,-9,-68
-6,-12,-36,9,9,-2,36,60
110,20,3,-31,-39,18,-23,-17
-69,-4,-8,7,-32,-36,-7,-44
64,30,-34,-10,-2,15,-13,93
-39,-24,-16,14,21,21,107,107
90,31,-10,-16,-11,-5,-13,-14
25,-60,-1,19,-11,-40,-58,57
-9,16,15,-15,-16,-6,10,36
-68,-14,4,19,17,-10,-44,-88
-15,-128,-56,-33,-18,6,62,28
104,75,30,9,7,18,1,-31
-47,-52,-5,3,-8,-7,-15,-54
18,25,0,11,28,1,-36,-46
-69,30,-4,-13,6,44,127,112
26,43,33,18,-4,-15,-50,38
1,65,34,31,-29,-15,-61,68
-59,-53,-30,-15,89,3,-47,-71
15,-2,9,-9,-21,12,44,40
-5,-23,-5,14,24,19,23,2
-61,-19,33,-6,-12,17,30,-99
-6,42,4,8,-14,-3,-1,-23
-15,-38,-2,-15,-10,-14,-18,42
27,9,-1,0,-7,1,-18,-85
-50,-17,-27,-18,0,6,12,25
104,19,26,9,-12,-12,9,-29
1,-38,-6,-8,2,-10,-40,18
-13,2,-14,-2,-16,0,-15,-3
-48,-84,-5,-9,9,8,10,-30
-58,70,17,5,-11,-2,-2,114
-25,-68,7,2,4,-5,-20,-78
-18,31,11,3,-1,1,-4,64
-15,-94,-30,-6,6,2,32,9
6,3,26,13,-6,-12,-28,43
39,48,-19,-7,9,2,19,14
-20,-15,-25,-48,-37,-6,11,4
30,7,-35,16,25,-10,-17,-24
7,-21,16,-3,-20,-2,-18,-26
-30,55,5,-9,-3,-6,9,-16
30,-16,-4,5,-2,-4,9,3
44,31,37,-3,-15,0,16,54
-86,-5,-7,-14,-7,1,-34,-39
-14,-4,22,-5,12,0,8,44
9,-1,-1,39,2,3,6,-13
7,4,8,-24,6,-4,9,49
44,4,10,17,11,-1,-5,-65
22,-1,-12,-4,-18,-2,8,49
-17,12,9,-2,-35,-9,-3,24
-4,-4,-25,-22,44,2,-6,-4
0,-1,-5,-4,8,-1,7,7
19,15,11,15,2,2,6,-2
12,-48,-13,-1,11,4,19,33
-6,42,23,14,-17,-2,-31,9
1,-19,51,-22,-36,-13,-7,6
12,-31,123,12,24,1,-1,-4
-11,3,83,9,37,12,7,15
4,-10,30,-2,-19,-10,-16,-19
-17,-2,-34,37,-26,-9,-3,45
10,-22,-101,-18,-16,-7,11,-78
-10,1,-47,19,40,13,-4,-29
2,1,-21,7,-6,-11,-12,7
7,-22,-73,-14,4,7,-3,61
14,26,-16,26,-45,-16,-3,-3
12,-10,-20,13,12,10,-2,-12
8,-31,-44,21,3,3,7,3
-15,32,-73,-36,-38,-11,-19,-31
1,16,13,17,72,21,1,15
-5,-3,-49,-28,-31,-13,-6,-20
-1,14,6,22,-41,-11,-2,5
7,6,17,18,8,1,9,-3
-5,-9,-24,-15,38,16,-4,15
-5,9,-33,-12,-11,-11,-7,-30
2,45,76,9,-3,-1,7,27
-13,-30,7,-35,-27,-16,-10,-25
4,44,15,-10,-51,-13,-6,3
-5,47,67,-7,50,11,7,26
-3,12,66,24,41,8,-6,-14
6,4,-77,-4,-3,-1,-7,-5
3,62,91,5,-6,-2,2,10
-13,-66,31,-20,-43,-15,-4,-22
8,-4,15,-28,-17,-6,-3,12
1,6,-62,11,41,12,9,61
4,-83,22,8,-2,-2,1,-63
-15,-35,-118,-34,-36,-17,-16,31
-2,1,-20,-12,13,3,4,14
-4,-8,50,18,16,9,3,-27
1,-8,-55,-8,-14,-6,-4,33
-9,9,-45,28,-31,-11,0,-16
-1,18,-26,-9,50,13,-6,-12
9,-11,-14,-26,-11,-2,9,1
-6,17,-18,-17,3,0,2,19
12,33,67,25,-16,-5,3,23
-14,11,-37,-36,-38,-10,-19,-71
-3,7,-9,81,48,10,0,8
1,-6,-36,-74,-17,-2,2,20
9,14,38,7,-4,5,9,19
-6,-2,-29,-39,-35,-17,-6,30
-1,-10,51,-12,-17,-8,-1,-70
-4,-3,-45,45,-2,-3,-4,16
14,-4,-6,6,41,18,10,26
-8,-35,-35,-11,-16,-9,-4,-15
-10,28,-29,-6,3,0,-15,-57
5,-3,-33,3,-3,-6,3,38
7,46,77,6,-10,-1,-1,-36
-1,16,-78,-52,-21,-9,-1,20
3,-11,30,53,78,28,9,32
0,-5,20,-3,-93,-26,-4,-14
0,-31,-44,41,114,41,2,7
-2,-18,78,30,-121,-42,-10,-9
-4,-8,-5,60,91,50,11,23
5,6,15,16,-26,-1,1,-36
4,12,47,-12,-121,-63,-9,46
-18,-23,-79,98,122,52,6,-73
2,-6,43,-85,-36,-8,-7,16
-2,20,-55,-55,-55,-11,4,115
-16,-31,-16,63,-8,-3,-24,-125
6,-2,21,-84,6,-5,5,47
-2,2,-41,-48,-71,-29,-3,5
1,6,34,15,65,26,8,-9
-8,-43,-45,-128,-115,-36,-2,26
5,3,0,58,34,21,5,12
-1,-22,-1,-21,-6,2,2,-17
-2,8,-54,-11,-67,-27,-4,14
-8,-20,-93,-128,60,17,-3,-29
-6,-13,-13,96,15,6,-1,-3
1,18,67,9,-62,-15,-3,16
4,20,46,87,9,-1,0,-7
-5,-19,-59,8,33,16,3,44
-1,-7,20,-31,10,8,-3,42
-3,-7,-3,-78,-10,-20,-9,10
-8,9,24,38,29,-2,-11,-47
-1,10,64,-45,-74,-4,0,12
6,5,72,-25,34,2,9,16
-9,-10,-55,17,-26,-6,-1,17
-2,-20,-9,-66,16,12,-1,-1
2,4,-1,51,8,7,3,-11
3,6,-1,-58,-48,-25,-9,-3
-2,-13,21,-56,-69,-22,-2,-20
1,2,71,-17,65,26,11,-2
2,6,-2,-35,5,2,-7,-38
-1,3,55,-17,-39,-12,-6,-15
-3,-5,-25,-69,-16,-9,-6,-3
-4,-9,-17,3,3,1,3,5
2,14,-1,29,3,2,2,16
-1,-8,-1,37,-10,-3,3,38
-8,4,14,71,4,-2,-3,-66
4,-32,-63,-19,13,0,-4,13
-10,-13,12,-44,-8,-3,-1,5
1,0,-42,-13,-8,-5,-5,-10
-1,18,17,-54,-48,-13,-4,19
3,-11,41,-28,-45,-7,1,3
0,-13,74,113,101,37,5,11
2,4,-5,-92,-55,-13,-6,-25
-3,4,11,127,70,25,5,9
-5,0,43,-115,-76,-20,-6,-12
12,6,-18,16,-11,-3,18,119
-17,-13,8,-2,12,-2,-24,-92
1,10,-9,-24,10,-6,-11,100
-7,-3,-31,9,-12,-1,-3,75
1,3,-12,37,25,7,7,-10
5,-3,-39,39,-11,0,14,43
0,-11,11,-53,-4,-6,14,45
-16,-17,-16,-8,11,-7,-35,-112
-5,15,-7,-22,-43,-18,-14,-1
1,-1,3,67,-27,-6,0,21
8,9,86,91,71,30,11,1
0,46,9,-20,-5,8,14,44
-3,23,-36,13,28,5,-4,-46
2,3,-17,-42,-5,1,-8,-12
0,-3,0,-41,-41,-14,1,-8
11,0,-5,-21,-3,-2,5,-2
0,12,9,11,10,3,-6,-48
-7,0,-5,-40,-10,-1,4,19
-4,-8,-34,-1,-12,-5,-2,-17
-1,-6,-17,13,27,5,1,-7
14,14,-2,-103,-25,-14,-4,11
-4,-18,-5,59,56,12,12,73
-6,-2,-4,-12,-3,0,-10,-76
-6,-12,-58,57,13,-9,-26,-47
-5,-7,10,-23,-2,-1,5,31
0,2,7,48,28,8,3,12
13,15,-11,-54,-28,-4,5,61
-5,0,13,-2,7,2,6,-43
-1,-22,-21,-14,-32,-7,-8,-12
2,-10,-21,-52,-60,-10,-5,-8
1,-7,38,11,9,-3,-3,-8
4,-5,76,53,24,9,11,28
-14,-20,53,82,-2,-1,0,-4
6,-1,22,-24,-16,-4,-3,16
1,6,-33,34,6,1,-2,12
-11,-18,39,-4,4,4,2,33
-3,-7,9,-44,-29,-13,-10,-22
1,4,-24,-6,0,-3,-5,-24
-12,12,-4,-98,-35,-6,-8,-36
-3,-3,-44,-9,31,6,3,5
1,3,-9,-51,-34,-6,7,12
2,3,-19,-38,26,6,4,5
9,-12,-28,2,-6,7,31,99
-23,-18,-28,-22,-21,-18,-57,-101
5,4,-16,3,4,-3,1,74
0,4,-13,-6,3,-4,-5,14
-7,-6,-14,14,6,-5,-4,-9
6,0,0,-9,-3,6,27,56
-4,-4,-16,22,17,4,-4,-1
-3,8,-5,-1,2,-5,-16,-103
4,-17,-3,-15,5,-4,-2,-9
8,3,-14,28,11,7,10,23
0,5,-3,-4,-1,-3,-6,-19
0,4,6,-3,1,4,20,127
-3,-9,1,8,5,-3,-22,-89
6,-10,-6,-14,-4,-4,5,53
5,4,4,14,8,2,4,18
-2,-8,8,-11,0,4,9,27
6,-1,-9,12,6,1,5,18
-4,17,8,8,2,-3,-13,-30
-11,-15,-13,3,0,-2,-2,12
-12,-10,8,0,-3,-4,-7,-79
0,-5,1,14,4,0,1,41
9,8,1,3,-3,2,10,23
2,-5,5,3,4,4,-2,3
-6,1,2,0,0,-4,10,54
-2,18,5,10,6,1,-10,50
29,5,4,-5,-2,-4,-8,47
-8,-6,8,5,4,5,6,17
6,2,-10,-4,3,3,10,23
7,20,1,6,-5,1,29,116
-6,-37,-8,-9,-6,-6,-28,-77
-24,9,7,5,-4,-15,-42,25
-8,-19,2,-4,4,6,6,69
-17,-7,2,-2,-6,-3,-7,8
-6,5,2,0,-2,3,30,46
11,3,-15,-15,-6,0,11,-104
-15,4,1,-1,0,-5,-21,-40
13,-2,-2,6,2,1,0,-45
-10,0,1,1,-4,-2,-6,0
5,3,-5,1,1,4,0,-23
1,-3,5,-55,-33,-8,6,-10
-4,-2,-2,54,46,10,5,36
-12,-3,3,-10,-4,-1,-12,-70
1,4,5,5,4,-1,-18,85
1,-19,4,-14,-12,-6,11,-27
-9,21,-21,-28,-22,-8,-20,-11
9,-6,21,12,7,8,44,98
5,8,-9,4,7,8,3,22
-3,3,-8,9,6,-5,-13,-96
3,5,-7,-6,-6,-1,-7,-60
-4,2,-14,5,6,4,14,64
4,-3,2,-13,-18,-11,27,43
21,37,7,22,13,0,-26,-4
-17,-24,5,6,8,2,-5,-30
4,-16,1,-14,-10,-3,-2,-54
-36,-52,-1,-3,-2,-7,-5,-18
-11,-1,-2,9,4,3,4,61
-7,-8,-9,-15,-14,-7,4,-48
9,22,-2,0,5,2,-16,-21
6,16,-1,-1,4,7,6,-11
18,-8,1,11,4,-2,6,53
-3,11,3,2,-5,-2,-23,31
-29,-21,-11,-2,-2,-6,6,-69
-19,14,-2,-7,1,-7,-19,10
-18,1,3,6,-2,1,-7,19
0,-5,11,-1,0,5,27,59
16,34,-13,4,-4,-7,-26,9
-4,-4,6,2,1,5,35,23
1,-16,-8,-4,1,-7,-34,-55
12,-14,0,-7,-6,-6,0,-18
-5,5,1,2,1,0,1,70
-23,-14,-5,-6,-5,-3,-6,15
14,-5,-8,-3,3,7,37,45
10,10,-5,-7,-9,-5,-17,-31
1,-1,4,-1,3,3,-15,22
-4,-23,-2,6,7,-3,-21,92
-44,22,1,4,4,5,-5,-42
75,29,8,-3,0,-1,-1,14
-62,-49,-8,-6,-4,-5,0,-12
22,-7,-8,-2,-5,-3,-6,-39
0,-10,-6,-2,-3,-9,-4,35
-32,12,2,-1,1,9,7,-22
24,18,-11,-4,-2,-4,9,65
8,12,8,3,-3,-1,-11,0
-9,-10,8,-4,-5,-4,-7,-75
-8,-2,3,-3,-2,-9,-8,6
-11,-10,-4,2,2,7,15,-12
16,-18,-9,-1,-1,3,5,-52
47,28,0,1,-3,-4,-13,5
-47,-26,2,-1,-2,-1,-2,11
10,9,-4,-6,-5,-6,1,-16
-6,23,0,2,2,-1,10,5
-17,10,2,1,2,9,12,1
-30,-61,-3,0,0,-6,-20,-47
12,9,6,-2,-2,-2,1,54
16,6,-10,-2,-5,0,7,-22
7,2,-7,-5,-10,-8,-11,14
-14,0,3,-3,3,-3,-1,9
36,-23,-1,14,6,6,3,15
-39,11,-2,-2,15,-2,-12,23
-9,-30,6,-3,-10,-6,-15,5
-2,2,1,-2,-13,-10,-2,21
8,-4,4,-9,-7,3,4,-14
14,3,0,-4,3,4,7,-15
-1,-4,0,1,-9,3,7,2
-1,13,-1,39,45,4,3,7
-8,4,2,15,-29,-14,-8,9
11,28,-5,-6,43,17,0,-14
-7,-19,3,-10,-10,-3,10,16
23,-6,16,-6,-14,1,0,-4
-9,16,-1,-2,-3,0,-5,-11
2,0,-7,-6,-22,-14,-4,-11
3,-3,-24,-4,10,7,2,-3
0,7,3,1,-1,2,1,1
-4,-4,6,7,27,3,-3,1
-2,-27,-5,-2,-22,-9,-1,0
-3,4,-9,-5,2,-5,0,14
0,13,-3,-15,-19,-7,3,17
-26,7,-5,-13,-5,2,0,96
72,-8,4,9,2,-4,13,-107
-7,-40,-7,4,1,-3,-19,-9
-6,5,6,-13,-6,-3,1,24
3,11,-15,-6,-1,-1,-2,4
-17,9,0,-1,-5,-7,0,25
5,7,7,1,6,5,20,66
-5,-6,1,-3,-5,1,-17,-106
2,-12,6,2,10,-5,4,18
-12,8,-4,-2,-9,10,-6,30
0,13,12,-1,-3,-4,-3,-21
-4,15,18,-6,-7,-8,-3,36
12,-6,-10,-2,2,-1,6,-70
-10,14,27,-1,-3,-2,-13,-29
0,-12,-11,3,8,-2,1,9
-1,-22,1,-8,-10,1,-2,1
1,-22,19,-5,-1,-2,-6,-19
-8,-1,-43,1,1,-1,3,23
-5,-6,-10,3,4,4,6,-6
8,12,2,1,2,-2,-1,7
-2,-15,35,0,-5,-2,-6,-14
-3,-9,18,2,-3,1,-1,15
-7,-7,-63,-11,-9,-7,-6,-7
2,-7,-7,2,6,4,5,0
2,14,10,-3,-3,0,-4,4
4,22,81,16,-1,1,1,10
-10,-27,-92,-31,-10,-5,-9,-14
-2,-30,10,-15,-7,-5,-4,8
-4,4,7,-1,0,2,-1,-5
-4,-9,51,5,-1,-4,-2,5
6,17,72,19,5,3,3,28
-5,21,4,-3,-6,-13,-4,-42
-5,-8,-20,-1,8,16,2,0
2,-8,-33,4,-2,-1,1,3
2,58,5,9,0,-2,0,7
-3,-28,-82,-36,-6,0,2,14
-4,2,16,-22,-14,-12,-7,-7
-4,1,26,6,2,-1,-1,0
3,-4,20,4,1,2,0,-9
2,12,41,31,8,5,6,11
-3,46,36,0,-1,-4,-1,-9
-3,-18,-8,-2,-21,-8,1,10
1,24,127,27,54,11,-2,-9
